ID,D,R,Vobs,e_Vobs,Vgas,Vdisk,Vbul,SBdisk,SBul,Baryonic,Vdm
UGCA444,0.98,0.4,12.7,3.75,4.2,2.92,0.0,1.76,0.0,5.115310352266029,7.5846896477339705
UGCA444,0.98,0.47,14.1,3.43,5.32,3.03,0.0,2.11,0.0,6.122360655825497,7.977639344174503
UGCA444,0.98,0.55,16.0,3.33,6.65,3.44,0.0,2.0,0.0,7.487062174177533,8.512937825822467
UGCA444,0.98,0.62,18.1,2.66,7.97,3.69,0.0,1.59,0.0,8.782767217682592,9.31723278231741
UGCA444,0.98,0.69,21.2,3.78,9.25,3.81,0.0,1.38,0.0,10.003929228058343,11.196070771941656
UGCA444,0.98,0.76,21.6,3.33,10.36,3.95,0.0,1.39,0.0,11.087474915416944,10.512525084583057
UGCA444,0.98,0.83,23.3,3.09,11.58,4.15,0.0,1.29,0.0,12.301174740649772,10.998825259350228
UGCA444,0.98,0.9,24.5,3.26,12.39,4.32,0.0,1.17,0.0,13.121528112228392,11.378471887771608
UGCA444,0.98,0.97,24.4,3.29,13.1,4.46,0.0,1.08,0.0,13.838410313327177,10.561589686672821
UGCA444,0.98,1.04,25.3,2.78,13.71,4.57,0.0,0.99,0.0,14.451608906969495,10.848391093030505
UGCA444,0.98,1.11,25.4,2.78,14.22,4.69,0.0,0.91,0.0,14.973459854021716,10.426540145978283
UGCA444,0.98,1.19,25.9,2.73,14.63,4.81,0.0,0.83,0.0,15.400422072138154,10.499577927861845
UGCA444,0.98,1.26,26.7,2.67,14.83,4.88,0.0,0.76,0.0,15.612280422795383,11.087719577204616
UGCA444,0.98,1.33,27.1,3.16,15.03,4.95,0.0,0.7,0.0,15.824139787046876,11.275860212953125
UGCA444,0.98,1.4,28.6,3.34,15.13,5.03,0.0,0.64,0.0,15.94420898006546,12.655791019934542
UGCA444,0.98,1.48,28.9,3.21,15.24,5.09,0.0,0.58,0.0,16.067535591994186,12.832464408005812
UGCA444,0.98,1.55,30.4,4.14,15.34,5.13,0.0,0.54,0.0,16.175057959710685,14.224942040289314
UGCA444,0.98,1.62,30.8,4.35,15.54,5.17,0.0,0.49,0.0,16.377438749694655,14.422561250305346
UGCA444,0.98,1.69,30.5,4.56,15.54,5.21,0.0,0.45,0.0,16.390109822694903,14.109890177305097
UGCA444,0.98,1.75,33.0,4.04,15.54,5.22,0.0,0.42,0.0,16.393291310777098,16.606708689222902
UGCA444,0.98,1.83,32.1,4.35,15.64,5.25,0.0,0.38,0.0,16.497639225052776,15.602360774947226
UGCA444,0.98,1.9,32.9,4.36,15.64,5.28,0.0,0.35,0.0,16.5072105456979,16.392789454302097
UGCA444,0.98,1.97,34.2,4.9,15.64,5.3,0.0,0.32,0.0,16.51361862221603,17.686381377783974
UGCA444,0.98,2.04,32.6,3.98,15.64,5.31,0.0,0.3,0.0,16.516830809813364,16.083169190186638
UGCA444,0.98,2.11,33.7,4.73,15.74,5.33,0.0,0.27,0.0,16.617957154837054,17.08204284516295
UGCA444,0.98,2.19,33.8,4.67,15.64,5.35,0.0,0.25,0.0,16.52973381515867,17.270266184841326
UGCA444,0.98,2.26,34.9,3.74,15.64,5.36,0.0,0.23,0.0,16.532973114355446,18.367026885644552
UGCA444,0.98,2.33,36.1,5.47,15.64,5.39,0.0,0.21,0.0,16.54272347589719,19.55727652410281
UGCA444,0.98,2.4,37.2,5.39,15.24,5.42,0.0,0.19,0.0,16.175104327329702,21.0248956726703
UGCA444,0.98,2.48,37.6,7.1,14.73,5.5,0.0,0.17,0.0,15.723323440036461,21.876676559963542
UGCA444,0.98,2.55,35.6,4.73,14.22,5.46,0.0,0.0,0.0,15.232202729743324,20.367797270256677
UGCA444,0.98,2.62,38.3,7.78,13.81,5.25,0.0,0.0,0.0,14.774254634329273,23.525745365670723
