ID,D,R,Vobs,e_Vobs,Vgas,Vdisk,Vbul,SBdisk,SBul,Baryonic,Vdm,ID_R,Vbaryonic,rho_baryonic,V_MOND,V_TeVeS,V_pinning_dm,V_pinning_total,V_observed_total,Pinning_residual,MOND_residual,TeVeS_residual,Baryonic_residual
,7.3,0.54,46.0,8.52,3.84,33.96,0.0,241.26,0.0,34.17641291885384,11.823587081146158,NGC0024_0.54,34.17641291885384,1e-05,1779.8188671884566,1186.7353487038647,0.034176415051194224,34.17643000705816,46.0,11.823569992941842,-1733.8188671884566,-1140.7353487038647,11.823587081146158
,7.3,0.64,58.0,6.9,4.53,36.83,0.0,222.69,0.0,37.10754370744579,20.892456292554208,NGC0024_0.64,37.10754370744579,1e-05,1935.7215192273914,1288.6359819851193,0.03710754602266577,37.10756226121532,58.0,20.89243773878468,-1877.7215192273914,-1230.6359819851193,20.892456292554208
,7.3,0.74,63.4,9.55,5.28,39.62,0.0,212.03,0.0,39.97027395452776,23.429726045472243,NGC0024_0.74,39.97027395452776,1e-05,2082.7843863443954,1387.966154129876,0.039970276448359675,39.970293939662234,63.4,23.429706060337764,-2019.3843863443954,-1324.566154129876,23.429726045472236
,7.3,0.85,71.9,8.52,6.04,43.11,0.0,206.1,0.0,43.5310659184909,28.368934081509103,NGC0024_0.85,43.5310659184909,1e-05,2245.5898334290705,1510.7569872490035,0.04353106863448833,43.53108768402114,71.9,28.368912315978868,-2173.6898334290704,-1438.8569872490034,28.368934081509103
,7.3,0.96,76.4,6.82,6.8,46.75,0.0,191.46,0.0,47.24195698740686,29.158043012593147,NGC0024_0.96,47.24195698740686,1e-05,2405.5923386974773,1638.31127463454,0.04724195993493482,47.2419806083824,76.4,29.158019391617607,-2329.192338697477,-1561.91127463454,29.158043012593147
,7.3,1.07,78.1,6.65,7.62,50.04,0.0,179.91,0.0,50.61685490031952,27.48314509968047,NGC0024_1.07,50.61685490031952,1e-05,2554.308125500915,1754.4067644417403,0.050616858058414656,50.616880208743794,78.1,27.4831197912562,-2476.2081255009152,-1676.3067644417404,27.483145099680478
,7.3,1.17,80.5,6.14,8.31,52.76,0.0,167.35,0.0,53.410426884644906,27.08957311535509,NGC0024_1.17,53.410426884644906,1e-05,2680.562944606972,1850.6180933413984,0.05341043021703705,53.41045358985501,80.5,27.08954641014499,-2600.062944606972,-1770.1180933413984,27.089573115355094
,7.3,1.28,82.8,5.8,9.07,55.72,0.0,159.14,0.0,56.45337279560894,26.34662720439105,NGC0024_1.28,56.45337279560894,1e-05,2815.506934816535,1955.2945482271161,0.05645337631785707,56.45340102229181,82.8,26.34659897770819,-2732.7069348165346,-1872.4945482271162,26.346627204391055
,7.3,1.38,85.6,6.48,9.82,58.31,0.0,150.35,0.0,59.131112791828976,26.46888720817102,NGC0024_1.38,59.131112791828976,1e-05,2933.752631017142,2047.3732641907204,0.0591311164811471,59.13114235738167,85.6,26.468857642618325,-2848.152631017142,-1961.7732641907205,26.46888720817102
,7.3,1.48,88.0,7.5,10.57,61.08,0.0,139.46,0.0,61.98783187045664,26.01216812954336,NGC0024_1.48,61.98783187045664,1e-05,3053.3960273767307,2145.3019142408884,0.06198783573801165,61.987862864368694,88.0,26.012137135631306,-2965.3960273767307,-2057.3019142408884,26.01216812954336
,7.3,1.59,92.0,8.52,11.19,63.47,0.0,125.67,0.0,64.44887120811349,27.551128791886512,NGC0024_1.59,64.44887120811349,1e-05,3168.8712501457044,2230.214573436026,0.06444887522921806,64.44890343254507,92.0,27.551096567454934,-3076.8712501457044,-2138.214573436026,27.551128791886512
,7.3,1.7,92.4,8.52,11.92,65.59,0.0,111.41,0.0,66.66434204280426,25.73565795719574,NGC0024_1.7,66.66434204280426,1e-05,3277.129002648507,2306.8490151879178,0.06666434620213686,66.66437537497112,92.4,25.73562462502889,-3184.729002648507,-2214.4490151879177,25.73565795719574
,7.3,1.8,95.1,9.2,12.54,66.83,0.0,99.69,0.0,67.9963271066901,27.10367289330989,NGC0024_1.8,67.9963271066901,1e-05,3359.949478786846,2353.721133362619,0.06799633134912814,67.9963611048494,95.1,27.103638895150596,-3264.8494787868462,-2258.6211333626193,27.10367289330989
,7.3,1.91,96.5,8.52,13.26,68.03,0.0,87.79,0.0,69.31023373211202,27.189766267887972,NGC0024_1.91,69.31023373211202,1e-05,3446.3053405059745,2400.1474784238108,0.06931023805652753,69.31026838722455,96.5,27.189731612775446,-3349.8053405059745,-2303.6474784238108,27.189766267887975
,7.3,2.02,101.0,8.86,13.88,68.59,0.0,77.06,0.0,69.98030079958217,31.019699200417836,NGC0024_2.02,69.98030079958217,1e-05,3518.196483995742,2425.001245776964,0.06998030516580461,69.98033578972819,101.0,31.019664210271813,-3417.196483995742,-2324.001245776964,31.019699200417833
,7.3,2.13,99.9,9.55,14.61,69.0,0.0,68.97,0.0,70.52979583126553,29.370204168734475,NGC0024_2.13,70.52979583126553,1e-05,3586.400437764863,2445.7117947365946,0.07052980023177216,70.52983109615903,99.9,29.370168903840977,-3486.500437764863,-2345.8117947365945,29.370204168734475
,7.3,2.23,103.0,8.18,15.23,69.17,0.0,63.99,0.0,70.82684378115405,32.173156218845946,NGC0024_2.23,70.82684378115405,1e-05,3643.4294009902264,2457.669363530648,0.07082684820019415,70.8268791945715,103.0,32.173120805428496,-3540.4294009902264,-2354.669363530648,32.173156218845946
,7.3,2.34,104.0,8.52,15.96,69.56,0.0,57.94,0.0,71.36746597715236,32.63253402284764,NGC0024_2.34,71.36746597715236,1e-05,3709.2860768616915,2477.8767642381763,0.07136747042992304,71.36750166088088,104.0,32.632498339119124,-3605.2860768616915,-2373.8767642381763,32.632534022847636
,7.3,2.44,107.0,9.2,16.58,69.75,0.0,52.31,0.0,71.6935066794755,35.306493320524496,NGC0024_2.44,71.6935066794755,1e-05,3765.071964783674,2490.6234696779793,0.07169351115258857,71.69354252622435,107.0,35.30645747377565,-3658.071964783674,-2383.6234696779793,35.306493320524496
,7.3,2.54,107.0,9.55,17.3,69.69,0.0,47.47,0.0,71.80519549447658,35.19480450552342,NGC0024_2.54,71.80519549447658,1e-05,3816.0338179843216,2496.0980512739925,0.07180519997455816,71.80523139706983,107.0,35.19476860293017,-3709.0338179843216,-2389.0980512739925,35.19480450552342
,7.3,2.65,106.0,11.2,17.92,69.65,0.0,43.16,0.0,71.91834884089039,34.08165115910961,NGC0024_2.65,71.91834884089039,1e-05,3871.140516695306,2501.6960620645687,0.07191835332803184,71.91838480006031,106.0,34.08161519993969,-3765.140516695306,-2395.6960620645687,34.08165115910961
,7.3,2.76,107.0,11.2,18.55,69.52,0.0,39.28,0.0,71.95229600228195,35.047703997718045,NGC0024_2.76,71.95229600228195,1e-05,3924.0240697528857,2504.533923263649,0.07195230049154144,71.95233197842545,107.0,35.04766802157455,-3817.0240697528857,-2397.533923263649,35.047703997718045
,7.3,7.07,104.0,3.11,26.32,52.21,0.0,1.7,0.0,58.469021712356366,45.530978287643634,NGC0024_7.07,58.469021712356366,1e-05,5440.611224853325,2066.7726890839945,0.05846902536036519,58.46905094686356,104.0,45.53094905313644,-5336.611224853325,-1962.7726890839945,45.530978287643634
,7.3,8.49,106.0,2.55,24.76,47.19,0.0,0.49,0.0,53.29121597411716,52.70878402588284,NGC0024_8.49,53.29121597411716,1e-05,5854.922860294574,1887.7958701024195,0.05329121929907148,53.29124261972181,106.0,52.70875738027819,-5748.922860294574,-1781.7958701024195,52.70878402588284
,7.3,9.91,109.0,4.95,22.59,43.11,0.0,0.19,0.0,48.670116087800736,60.329883912199264,NGC0024_9.91,48.670116087800736,1e-05,6250.39936324072,1726.5915078033383,0.04867011912443463,48.67014042285573,109.0,60.32985957714427,-6141.39936324072,-1617.5915078033383,60.329883912199264
,7.3,11.27,110.0,2.83,20.52,40.05,0.0,0.0,0.0,45.00080999271013,64.99919000728987,NGC0024_11.27,45.00080999271013,1e-05,6615.144510893167,1597.9037028168623,0.045000812800408074,45.00083249311231,110.0,64.99916750688769,-6505.144510893167,-1487.9037028168623,64.99919000728987
,2.11,1.23,28.7,3.4,13.65,27.5,0.0,58.0,0.0,30.701343618806,0.0,NGC0055_1.23,30.701343618806,1e-05,2344.6766301560647,1081.176195699774,0.030701345534329284,30.701358969475887,28.7,-2.0013589694758878,-2315.976630156065,-1052.476195699774,-2.0013436188060005
,2.11,1.84,37.6,2.6,18.65,32.63,0.0,38.02,0.0,37.58376511207998,0.0162348879200209,NGC0055_1.84,37.58376511207998,1e-05,2868.174924930486,1323.5243260219963,0.03758376745701244,37.58378390396018,37.6,0.01621609603981966,-2830.5749249304863,-1285.9243260219964,0.016234887920020924
,2.11,2.46,43.1,1.2,21.85,36.38,0.0,29.5,0.0,42.43732908654832,0.6626709134516773,NGC0055_2.46,42.43732908654832,1e-05,3303.149845223495,1495.1169340017016,0.04243733173430514,42.4373503052102,43.1,0.6626496947897991,-3260.049845223495,-1452.0169340017017,0.6626709134516844
,2.11,3.07,50.1,2.8,25.04,38.7,0.0,21.65,0.0,46.09437709742914,4.005622902570863,NGC0055_3.07,46.09437709742914,1e-05,3673.3520931160406,1624.7920542467423,0.0460943799733571,46.094400144614795,50.1,4.005599855385206,-3623.2520931160407,-1574.6920542467424,4.005622902570863
,2.11,3.68,58.1,4.5,28.73,39.68,0.0,16.32,0.0,48.98893038228126,9.11106961771874,NGC0055_3.68,48.98893038228126,1e-05,4003.4599161225533,1727.7203103254337,0.04898893343880667,48.988954876743385,58.1,9.111045123256616,-3945.3599161225534,-1669.6203103254338,9.11106961771874
,2.11,4.3,64.6,4.1,32.28,39.98,0.0,13.06,0.0,51.38481098534858,13.215189014651417,NGC0055_4.3,51.38481098534858,1e-05,4308.614487280105,1813.1291614594388,0.051384814191358166,51.384836677750855,64.6,13.21516332224914,-4244.014487280105,-1748.529161459439,13.215189014651415
,2.11,4.91,68.5,2.7,34.59,39.99,0.0,10.93,0.0,52.87407871537811,15.625921284621889,NGC0055_4.91,52.87407871537811,1e-05,4580.216173937645,1866.7963858584335,0.05287408201430633,52.87410515241416,68.5,15.62589484758584,-4511.716173937645,-1798.2963858584335,15.625921284621889
,2.11,5.52,72.3,0.8,36.37,39.87,0.0,9.36,0.0,53.96659892933776,18.333401070662237,NGC0055_5.52,53.96659892933776,1e-05,4832.603625376283,1906.455104769231,0.05396660229643069,53.96662591263385,72.3,18.333374087366145,-4760.303625376283,-1834.155104769231,18.333401070662234
,2.11,6.14,74.2,2.4,37.73,39.71,0.0,8.35,0.0,54.776244851212645,19.42375514878736,NGC0055_6.14,54.776244851212645,1e-05,5073.2716268695885,1936.101016450487,0.05477624826882113,54.77627223933164,74.2,19.423727760668363,-4999.071626869589,-1861.9010164504868,19.423755148787357
,2.11,6.75,78.9,2.6,38.68,39.75,0.0,7.82,0.0,55.46354568543197,23.43645431456803,NGC0055_6.75,55.46354568543197,1e-05,5298.377572427243,1961.3013186951089,0.055463549145922636,55.46357341720134,78.9,23.436426582798667,-5219.477572427243,-1882.4013186951088,23.43645431456804
,2.11,7.37,82.4,2.3,39.3,40.35,0.0,7.39,0.0,56.32594872702989,26.07405127297012,NGC0055_7.37,56.32594872702989,1e-05,5519.528648353952,1992.5125868188916,0.056325952241327755,56.32597689000073,82.4,26.074023109999274,-5437.1286483539525,-1910.1125868188915,26.074051272970117
,2.11,7.98,84.3,4.8,39.72,41.04,0.0,6.69,0.0,57.11357106677887,27.18642893322113,NGC0055_7.98,57.11357106677887,1e-05,5728.306556042545,2021.0036818723213,0.05711357463021819,57.11359962356082,84.3,27.186400376439174,-5644.006556042545,-1936.7036818723213,27.18642893322113
,2.11,8.59,85.4,7.3,40.39,41.57,0.0,5.95,0.0,57.96047791383367,27.43952208616633,NGC0055_8.59,57.96047791383367,1e-05,5930.421991730436,2051.4964167122744,0.05796048153011335,57.960506894069,85.4,27.439493105931007,-5845.021991730437,-1966.0964167122743,27.439522086166335
,2.11,9.21,85.3,4.6,40.44,42.03,0.0,5.36,0.0,58.32593334015324,26.97406665984676,NGC0055_9.21,58.32593334015324,1e-05,6124.4090735351765,2065.0848867896466,0.05832593697923447,58.32596250311626,85.3,26.97403749688374,-6039.109073535176,-1979.7848867896466,26.974066659846756
,2.11,9.82,86.8,4.0,39.94,42.44,0.0,4.85,0.0,58.27827382481399,28.521726175186004,NGC0055_9.82,58.27827382481399,1e-05,6305.694347175417,2064.110973561403,0.058278277460921644,58.278302963947255,86.8,28.521697036052743,-6218.894347175416,-1977.3109735614032,28.521726175186004
,2.11,10.43,85.4,5.7,39.15,42.87,0.0,4.39,0.0,58.0565190138024,27.343480986197605,NGC0055_10.43,58.0565190138024,1e-05,6480.3499442545535,2056.9498787967273,0.05805652263607429,58.056548042058274,85.4,27.34345195794173,-6394.949944254554,-1971.5498787967272,27.343480986197605
,2.11,11.05,85.4,7.0,37.71,43.32,0.0,3.97,0.0,57.43401866489929,27.965981335100714,NGC0055_11.05,57.43401866489929,1e-05,6649.7388294578905,2035.6462699567571,0.05743402224833204,57.43404738190503,85.4,27.965952618094974,-6564.338829457891,-1950.246269956757,27.965981335100714
,2.11,11.66,86.2,4.1,36.23,43.95,0.0,3.59,0.0,56.95801436145751,29.24198563854249,NGC0055_11.66,56.95801436145751,1e-05,6813.481298132402,2019.394865613001,0.05695801791519131,56.958042840461125,86.2,29.241957159538877,-6727.281298132402,-1933.194865613001,29.241985638542495
,2.11,12.28,86.1,6.2,35.41,44.71,0.0,3.25,0.0,57.033781217801085,29.06621878219891,NGC0055_12.28,57.033781217801085,1e-05,6980.555006587943,2022.4922495652702,0.05703378477626215,57.03380973468812,86.1,29.066190265311874,-6894.455006587943,-1936.3922495652703,29.06621878219891
,2.11,12.89,87.4,2.5,34.67,45.88,0.0,2.94,0.0,57.50637616821286,29.893623831787146,NGC0055_12.89,57.50637616821286,1e-05,7144.314613733077,2039.511260461456,0.057506379756160145,57.50640492139734,87.4,29.893595078602665,-7056.914613733077,-1952.111260461456,29.893623831787146
,2.11,13.5,86.5,5.5,33.61,48.0,0.0,0.0,0.0,58.597202151638605,27.902797848361395,NGC0055_13.5,58.597202151638605,1e-05,7309.3660532224,2078.268786656726,0.05859720580764489,58.59723145023601,86.5,27.90276854976399,-7222.8660532224,-1991.7687866567262,27.902797848361395
,13.5,0.23,6.81,8.19,-0.86,9.67,0.0,142.64,0.0,9.708166665236028,0.0,NGC0100_0.23,9.708166665236028,1e-05,972.6173451054635,343.5252785182208,0.009708167270949562,9.708171519318753,6.81,-2.898171519318754,-965.8073451054636,-336.71527851822077,-2.8981666652360287
,13.5,0.69,20.0,4.09,-1.93,23.77,0.0,114.33,0.0,23.8482242525518,0.0,NGC0100_0.69,23.8482242525518,1e-05,1767.468755027935,839.2323440011103,0.023848225740494132,23.848236176662432,20.0,-3.8482361766624322,-1747.468755027935,-819.2323440011103,-3.8482242525517982
,13.5,1.15,33.0,4.0,-3.62,34.7,0.0,92.98,0.0,34.888313229504234,0.0,NGC0100_1.15,34.888313229504234,1e-05,2340.0586317440852,1224.34772121757,0.03488831540626162,34.888330673658665,33.0,-1.8883306736586647,-2307.0586317440852,-1191.34772121757,-1.8883132295042344
,13.5,1.59,42.7,4.0,-4.31,41.73,0.0,70.0,0.0,41.9519844584258,0.7480155415742047,NGC0100_1.59,41.9519844584258,1e-05,2765.5120683157397,1471.4331286602392,0.04195198707590092,41.9520054344154,42.7,0.7479945655846052,-2722.81206831574,-1428.7331286602391,0.7480155415742047
,13.5,2.05,49.9,4.0,-3.92,46.7,0.0,54.62,0.0,46.864233696925,3.0357663030750004,NGC0100_2.05,46.864233696925,1e-05,3128.5486091796624,1644.3825275600366,0.04686423662088598,46.86425712903891,49.9,3.035742870961087,-3078.6486091796623,-1594.4825275600365,3.0357663030750004
,13.5,2.51,55.5,4.0,3.21,50.33,0.0,43.18,0.0,50.43226149995655,5.067738500043454,NGC0100_2.51,50.43226149995655,1e-05,3440.7041430497916,1770.749743072091,0.05043226464653451,50.43228671608414,55.5,5.067713283915857,-3385.2041430497916,-1715.249743072091,5.067738500043447
,13.5,2.97,61.9,4.0,7.43,53.12,0.0,33.14,0.0,53.637107490989855,8.262892509010143,NGC0100_2.97,53.637107490989855,1e-05,3724.975610658411,1884.2526064859765,0.05363711083752509,53.637134309540244,61.9,8.262865690459755,-3663.075610658411,-1822.3526064859764,8.262892509010143
,13.5,3.42,67.9,4.0,10.05,55.1,0.0,25.5,0.0,56.00903944900323,11.890960550996772,NGC0100_3.42,56.00903944900323,1e-05,3975.167480748453,1968.7718266836287,0.05600904294352844,56.00906745351945,67.9,11.890932546480556,-3907.2674807484527,-1900.8718266836286,11.890960550996773
,13.5,3.88,73.1,4.0,11.97,55.08,0.0,16.1,0.0,56.365657097207695,16.7343429027923,NGC0100_3.88,56.365657097207695,1e-05,4188.735286455806,1983.6714438464276,0.05636566061398305,56.365685280032714,73.1,16.73431471996728,-4115.635286455806,-1910.5714438464277,16.7343429027923
,13.5,4.34,76.1,3.0,13.61,54.16,0.0,13.06,0.0,55.843868956224725,20.25613104377527,NGC0100_4.34,55.843868956224725,1e-05,4380.687811291738,1967.7846268898757,0.055843872440444586,55.843896878155704,76.1,20.25610312184429,-4304.587811291738,-1891.6846268898757,20.25613104377527
,13.5,4.79,77.8,5.34,14.82,53.32,0.0,9.76,0.0,55.34125766550666,22.458742334493337,NGC0100_4.79,55.34125766550666,1e-05,4560.809445701498,1952.0788575757786,0.05534126111836752,55.341285336132024,77.8,22.458714663867973,-4483.0094457014975,-1874.2788575757786,22.458742334493337
,13.5,5.24,79.0,4.0,15.7,52.48,0.0,7.4,0.0,54.77810146399744,24.22189853600256,NGC0100_5.24,54.77810146399744,1e-05,4733.435158529162,1933.9354847956433,0.05477810488172176,54.77812885304474,79.0,24.22187114695526,-4654.435158529162,-1854.9354847956433,24.221898536002563
,13.5,5.7,78.5,5.6,16.36,50.92,0.0,5.05,0.0,53.48360496451226,25.01639503548774,NGC0100_5.7,53.48360496451226,1e-05,4895.787577091147,1890.0652715729525,0.05348360830147014,53.48363170631139,78.5,25.016368293688608,-4817.287577091147,-1811.5652715729525,25.01639503548774
,13.5,6.16,79.8,7.15,16.58,49.36,0.0,4.2,0.0,52.07020261147444,27.729797388525554,NGC0100_6.16,52.07020261147444,1e-05,5052.031076705684,1841.713039911485,0.0520702058602471,52.07022864657249,79.8,27.72977135342751,-4972.231076705684,-1761.9130399114852,27.729797388525554
,13.5,7.16,83.4,5.12,17.02,46.44,0.0,2.37,0.0,49.46063080875536,33.93936919124465,NGC0100_7.16,49.46063080875536,1e-05,5381.567243842634,1751.9146142818654,0.04946063389471118,49.460655539067666,83.4,33.93934446093234,-5298.167243842634,-1668.5146142818653,33.939369191244644
,13.5,7.52,84.6,4.0,17.46,45.44,0.0,2.01,0.0,48.679001633147735,35.92099836685226,NGC0100_7.52,48.679001633147735,1e-05,5497.063688916111,1724.9105965719532,0.048679004670336014,48.679025972645505,84.6,35.92097402735449,-5412.46368891611,-1640.3105965719533,35.92099836685226
,13.5,7.98,86.1,5.53,18.01,44.24,0.0,1.61,0.0,47.76544462265583,38.33455537734417,NGC0100_7.98,47.76544462265583,1e-05,5642.080617999002,1693.2835457332624,0.04776544760284531,47.765468505375146,86.1,38.33453149462485,-5555.980617999002,-1607.1835457332625,38.33455537734417
,13.5,8.44,87.5,10.2,18.77,43.11,0.0,1.27,0.0,47.0189855271251,40.4810144728749,NGC0100_8.44,47.0189855271251,1e-05,5784.962661936548,1667.429701363136,0.04701898846074139,47.019009036614925,87.5,40.480990963385075,-5697.462661936548,-1579.929701363136,40.4810144728749
,13.5,8.9,89.0,7.77,19.76,41.91,0.0,0.96,0.0,46.33471376840478,42.66528623159522,NGC0100_8.9,46.33471376840478,1e-05,5924.97980587276,1643.6864697069798,0.04633471665932787,46.33473693575877,89.0,42.66526306424123,-5835.97980587276,-1554.6864697069798,42.66528623159522
,13.5,9.35,90.4,5.16,20.86,40.72,0.0,0.84,0.0,45.75213656213226,44.64786343786774,NGC0100_9.35,45.75213656213226,1e-05,6059.552623750371,1623.4560892476934,0.04575213941670709,45.75215943819767,90.4,44.64784056180233,-5969.152623750371,-1533.0560892476933,44.64786343786775
,13.5,9.62,91.2,13.7,21.63,40.12,0.0,0.83,0.0,45.579285865401616,45.62071413459839,NGC0100_9.62,45.579285865401616,1e-05,6140.216225834396,1617.5222526667567,0.04557928870919192,45.5793086550417,91.2,45.6206913449583,-6049.016225834396,-1526.3222526667566,45.62071413459839
,3.7,1.08,34.6,0.9,2.87,22.18,0.0,66.02,0.0,22.36491225111335,12.235087748886652,NGC0247_1.08,22.36491225111335,1e-05,2121.23673832036,790.7851249638134,0.022364913646508635,22.364923433568073,34.6,12.235076566431928,-2086.63673832036,-756.1851249638133,12.235087748886652
,3.7,1.61,47.0,0.8,4.22,29.63,0.0,54.33,0.0,29.9290043269067,17.0709956730933,NGC0247_1.61,29.9290043269067,1e-05,2618.7587326823373,1056.8736747996797,0.029929006194242064,29.929019291406988,47.0,17.070980708593012,-2571.7587326823373,-1009.8736747996797,17.0709956730933
,3.7,2.15,59.1,3.1,5.53,34.54,0.0,44.47,0.0,34.97988707814821,24.120112921851792,NGC0247_2.15,34.97988707814821,1e-05,3030.754444028747,1235.0203849091736,0.03497988926061908,34.97990456808956,59.1,24.120095431910443,-2971.654444028747,-1175.9203849091737,24.120112921851792
